,true,model,wordset,model_num,true_num
559,bad,bad,cereal sell unfortunately truly stale vendor understand appreciate allow threw fell fail basis pronounce macadamia,-2,-2
560,bad,good,change feed diet wellness crazy formula eats vet whatever kibble switch science year old start,2,-2
561,rather_bad,good,change feed diet wellness formula crazy vet eats whatever switch kibble science year fed start,2,-1
562,rather_bad,bad,change feed vet switch diet formula wellness crazy eats whatever kibble pet science kitten fed,-2,-1
563,rather_bad,bad,change feed vet switch diet formula wellness crazy eats whatever kibble pet science kitten gobble,-2,-1
565,good,good,cheese bake could homemade fry slice spoon onion spread style cardboard sandwich oven contact put,2,2
566,good,bad,cheese bake could homemade fry slice spoon onion spread style put sandwich contact cardboard oven,-2,2
567,good,bad,cheese bake homemade could fry slice onion spoon put contact spread sandwich oven somewhere cardboard,-2,2
568,good,good,cheese bread bake follow homemade spread slice spoon toast direction fry sandwich usual mustard oven,2,2
569,rather_good,good,cheese bread bake homemade spread slice spoon toast fry onion direction sandwich oven follow usual,2,1
570,good,good,cheese bread bake homemade spread slice toast spoon onion put fry sandwich oven direction could,2,2
571,good,bad,cheese bread chili garlic sauce thai pan pizza curry crust whip dip chef boil rub,-2,2
572,good,bad,cheese bread sauce chili stir garlic pizza waffle thai pan curry crust jalapeno dip whip,-2,2
573,good,bad,cheese bread sauce flour chili stir garlic pork pizza waffle thai pan curry crust oven,-2,2
574,bad,good,chew honey hair toy skin sleep boost play calm rawh busy wash workout gel joint,2,-2
575,rather_bad,bad,chew minute gum mouth cinnamon special piece third bubble xylitol two swallow three however soothe,-2,-1
576,bad,bad,chew minute gum mouth special cinnamon third bubble xylitol swallow crumble second soothe however piece,-2,-2
577,rather_good,bad,chew minute three gum mouth special cinnamon four third bubble xylitol swallow adore jump crumble,-2,1
578,bad,bad,chew minute three gum mouth special cinnamon third bubble xylitol swallow crumble soothe adore jump,-2,-2
579,bad,good,chew mouth pod pound bone toy ball puppy minute play last two around teeth rawh,2,-2
580,rather_bad,bad,chew pod bone pound toy mouth puppy play last creamer around minute rawh senseo two,-2,-1
581,neutral,good,chew pod mouth bone pound toy puppy last play around minute two size creamer rawh,2,0
582,rather_bad,bad,chew pod pound bone toy ball puppy teeth play minute he's rawh senseo two busy,-2,-1
583,bad,bad,chew pod pound bone toy caramel larger play puppy two minute pet rawh senseo safe,-2,-2
584,bad,bad,chew pod pound bone toy caramel larger puppy play two minute rawh senseo pet safe,-2,-2
585,bad,bad,chew pod pound bone toy larger caramel puppy play two minute rawh senseo ear safe,-2,-2
586,neutral,bad,chew pod pound toy bone caramel larger play pet two minute rawh puppy target german,-2,0
587,bad,good,chew pod pound toy bone caramel larger play two minute puppy pet rawh safe target,2,-2
588,bad,good,chew pod toy pound caramel bone larger play pet two minute rawh puppy target seem,2,-2
589,neutral,good,chicken meat vegetable purchasing hazelnut filler test ingredient we're steak vegetarian by-product duck grill gloria,2,0
590,good,good,chicken meat vegetable purchasing hazelnut ingredient filler test steak we're vegetarian by-product duck grill real,2,2
591,good,good,chicken meat vegetable purchasing hazelnut ingredient filler test steak we're vegetarian by-product real duck know,2,2
592,good,good,chicken meat vegetable purchasing hazelnut ingredient filler test we're steak vegetarian by-product duck know grill,2,2
593,bad,good,chicken meat vegetable purchasing hazelnut test filler ingredient we're steak vegetarian by-product grill duck know,2,-2
594,good,good,chicken meat vegetable purchasing hazelnut test filler we're ingredient steak vegetarian by-product grill duck gloria,2,2
595,good,good,chicken meat vegetable purchasing hazelnut test we're steak real vegetarian grill enjoy gloria rub exception,2,2
596,good,good,chicken meat vegetable purchasing test hazelnut filler we're steak exception vegetarian completely grill breast by-product,2,2
597,good,good,chicken meat vegetable purchasing test hazelnut filler we're steak vegetarian by-product exception ingredient grill supplier,2,2
598,good,good,chicken meat vegetable purchasing test hazelnut filler we're steak vegetarian exception by-product grill breast supplier,2,2
599,good,bad,chicken meat vegetable purchasing test hazelnut we're steak vegetarian real exception grill gloria rub plate,-2,2
600,good,bad,chicken meat vegetable purchasing test hazelnut we're steak vegetarian real grill exception gloria rub enjoy,-2,2
601,rather_good,bad,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception breast real grill gloria rub,-2,1
602,rather_bad,bad,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception grill breast concern gloria rub,-2,-1
603,good,bad,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception real grill breast gloria rub,-2,2
616,rather_bad,bad,chip blend roast com favorite www http href dark keurig k-cups brew bold rich pod,-2,-1
617,neutral,bad,chip blend roast com www http href dark brew keurig k-cups bold rich pod smooth,-2,0
618,rather_bad,bad,chip blend roast com www http href dark brew keurig k-cups rich bold pod machine,-2,-1
619,bad,bad,chip blend roast com www http href dark keurig brew k-cups bold rich smooth pod,-2,-2
620,bad,good,chip blend roast com www http href keurig brew k-cups bold pod french starbucks k-cup,2,-2
621,bad,good,chip blend roast com www http href keurig k-cups brew bold pod french starbucks k-cup,2,-2
628,good,bad,chip healthy snack tasty excellent lunch crave healthier fiber salty dip satisfy alternative crunch cheddar,-2,2
629,good,bad,chip healthy tasty excellent fiber healthier lunch crave dip alternative satisfy crunch cheddar vinegar market,-2,2
630,good,good,chip potato vinegar kettle corn garden addictive tortilla trap blue starch bbq lucky think salt,2,2
631,good,bad,chip potato vinegar kettle corn garden addictive trap salt blue tortilla think lucky starch whole,-2,2
632,good,good,chip potato vinegar kettle corn garden addictive trap tortilla blue salt starch think lucky bbq,2,2
633,good,good,chip potato vinegar kettle garden bbq popchips greasy corn addictive tortilla somehow trap blue starch,2,2
634,good,bad,chip sauce www http href com cheese potato chili garlic vinegar dip pie bbq kettle,-2,2
635,good,bad,chip snack healthy tasty excellent lunch crave healthier fiber salty dip satisfy alternative crunch cheddar,-2,2
636,rather_bad,bad,chip star potato corn kettle vinegar yellow addictive blue garden whole trap carrot think reason,-2,-1
637,rather_bad,bad,chip star potato corn kettle vinegar yellow blue addictive garden whole trap carrot think reason,-2,-1
638,bad,bad,chip star potato corn reason yellow kettle rating vinegar blue addictive garden tortilla trap starch,-2,-2
639,neutral,bad,chip star potato corn reason yellow kettle rating vinegar blue garden addictive tortilla trap starch,-2,0
640,rather_bad,bad,chip star potato corn reason yellow kettle vinegar blue rating addictive garden tortilla trap think,-2,-1
641,bad,bad,chip star potato corn vinegar kettle yellow blue addictive garden trap tortilla reason think whole,-2,-2
642,good,good,chip star potato reason salty corn veggie thin rating kettle rate garden addictive greasy sesame,2,2
643,good,bad,chip star potato salty corn veggie reason vinegar kettle rating think still whole addictive garden,-2,2
644,rather_bad,bad,chip star potato salty corn veggie reason vinegar kettle rating think whole addictive garden still,-2,-1
645,good,good,chocolate chip sauce hot com www http href cheese pack spicy pepper salt potato cocoa,2,2
646,bad,bad,chocolate http www href com pie pack dark variety melt cherry truffle roast fudge caviar,-2,-2
680,good,good,coconut help difference everyday benefit cannot pleasant tell told improve health munch many skin along,2,2
681,bad,good,coconut tell benefit wow face bpa jelly choke everyday america zico belly friend erably blah,2,-2
682,bad,good,coconut tell difference cannot benefit along told pleasant everyday pure level improve temperature munch admit,2,-2
683,rather_bad,bad,coconut water protein bottle calorie soda syrup fat vitamin gram splenda sugar juice carbs msg,-2,-1
699,bad,good,company available awesome care sent search licorice email send affordable business since premium beyond back,2,-2
700,bad,good,company available awesome sent care licorice search email send affordable business since premium back beyond,2,-2
701,bad,good,company available awesome sent care licorice search email send affordable business since premium back coupon,2,-2
702,bad,good,company available awesome sent licorice care email search affordable business since send premium back prompt,2,-2
703,neutral,bad,company available care awesome search sent licorice send call contact email finally business affordable amazon's,-2,0
704,rather_good,bad,company available care awesome search sent licorice send contact email business affordable amazon's beyond coupon,-2,1
705,neutral,good,company available care awesome search sent licorice send contact email since business call affordable amazon's,2,0
706,neutral,good,company available care awesome search sent licorice send email contact since business affordable beyond premium,2,0
711,rather_bad,good,compare market difference mean pasta sometimes stomach soda hold brown sour coat upset nicely folk,2,-1
712,bad,good,container easily place soft melt hold together mess chewy shape stuck work open cool room,2,-2
713,bad,good,container easily place soft melt hold together mess shape stuck chewy open cool somewhat room,2,-2
714,bad,good,container easily soft melt work place chewy mess together shape stuck hold room open cool,2,-2
715,bad,good,container pet teeth vet clean result research cheap basically issue breath greenies major manufacturer junk,2,-2
716,bad,good,container place easily soft melt hold together mess shape open stuck chewy somewhat cool room,2,-2
717,bad,good,container teeth vet clean pet result research cheap issue basically breath greenies major manufacturer junk,2,-2
718,rather_bad,good,container teeth vet clean result pet research cheap basically breath issue greenies junk major manufacturer,2,-1
