,task,true,model,model_extracted,true_num,classification_metric
239,israel israeli arab palestinian kill attack peace land civilian human murder lebanese occupy trial policy,good,"NO. The text does not have a common topic that can be determined for the most part. The text mentions multiple topics such as Israel, Israeli Arabs, Palestinians, kill, attack, peace, land, civilian, human, murder, and Lebanese, making it difficult to identify a single common topic.</s>",-2,2,0
240,hair thick clear heard wash head scent shampoo conditioner oily scalp apply manufacturer shiny shower,good,NO </s>,-2,2,0
241,disk memory tape error floppy instal boot internal running swap backup crash install machine works,good,NO.</s>,-2,2,0
242,chicken meat vegetable purchasing hazelnut test filler we're ingredient steak vegetarian by-product grill duck gloria,good,NO.</s>,-2,2,0
243,news anonymous service usenet network internet email electronic privacy message user public conference site congress,bad,NO.</s>,-2,-2,0
244,strong prefer bold people orange ginger medium weak shake cherry mostly twice stronger subtle bitterness,bad,YES.</s>,2,-2,1
245,favorite blend black wife decaf licorice caffeine fuel jet beer fair herbal robust fantastic root,bad,NO.</s>,-2,-2,0
246,review see disappointed read value another reviewer similar base call label write reading comment note,good,NO.</s>,-2,2,0
247,bill clinton fire batf scott stratus compound koresh child waco tear agent distribution cult watch,bad,NO.</s>,-2,-2,0
248,engine modem rocket phone model yeast level friend radar rock foot head motor sdsu band,bad,NO.</s>,-2,-2,0
249,argument ence moral keith human saying statement imply conclusion morality definition wrong caltech assume nature,bad,NO.</s>,-2,-2,0
250,printer quality byte laser higher component lower loop push cartr network design storage offset scope,good,NO.</s>,-2,2,0
251,crime death rate laws paul freedom black homic defense white study majority rates minority handgun,good,NO.</s>,-2,2,0
252,back wonderful home next thank left fantastic issue thrill brought word post mouth mini reach,bad,NO.</s>,-2,-2,0
253,center virginia research nasa internet film maine contact office national conference north news report phone,bad,NO.</s>,-2,-2,0
254,access toronto henry digex appear hole informatik intercon amanda walker spencer hamburg mass captain cover,bad,NO.</s>,-2,-2,0
255,several deal smooth brew machine maker french pot shop sample espresso two drinker anymore every,good,NO.</s>,-2,2,0
256,can't almond ounce blue wait cocoa magnesium cause beat diamond blood reminds alot nutrient rda,bad,YES.</s>,2,-2,1
257,star fruit especially juice orange mind soda con instant substitute espresso five raspberry decent total,good,NO.</s>,-2,2,0
258,nasa mission launch surface shuttle radar detector atmosphere field orbiter probe april ozone three pasadena,good,NO.</s>,-2,2,0
259,say without way fine though think still yes ton felt may warn doubt people meant,bad,NO.</s>,-2,-2,0
260,enjoy right candy amount quick cold plain hint refresh warm sweetness beverage summer mango quantity,bad,YES.</s>,2,-2,1
261,bit sauce regular serve per save hot red spicy pepper ounce subscribe heat option chili,good,NO.</s>,-2,2,0
262,berkeley love court hate francisco anti money jacket property leather charge choose loud museum safe,bad,NO.</s>,-2,-2,0
263,scsi controller interface transfer bios devices jumper feature fast standard card setting speed esdi disk,bad,NO.</s>,-2,-2,0
264,size month start problem highly week baby quickly daughter ago thanks move pump later worry,bad,NO.</s>,-2,-2,0
265,launch commercial project cost market development satellite contract money technology build million product venture next,good,YES.</s>,2,2,1
266,know smell bad i'll people open seal think since subscription pretty crumb nearly n't reason,bad,NO.</s>,-2,-2,0
267,printer font print character water thor analysis laser rochester jake postscript picture libertarian bony pattern,bad,NO.</s>,-2,-2,0
268,local grocery cost able deliver buying shelf trip stop realize door visit way ask half,bad,YES.</s>,2,-2,1
269,image graphics format package user object code send processing site database application convert library interface,good,NO.</s>,-2,2,0
270,end hair clear felt heard thick opening wash scent job shampoo major manufacturer conditioner oily,good,YES.</s>,2,2,1
271,doctor patient disease cand treatment medical blood medicine treat cause yeast physician body infection anti,good,YES.</s>,2,2,1
272,bought local grocery buying cost cheaper able carry live deliver stop run plant supermarket shelf,good,YES.</s>,2,2,1
273,turkish muslim turk greek turkey armenia genoc soviet russian islamic history mountain massacre army escape,good,NO.</s>,-2,2,0
274,font print printer character bitnet page postscript blow vice type paper text cell printing adobe,good,YES.</s>,2,2,1
275,breakfast packet indiv convenient wrap pour control ual afternoon ually deep enjoy morning way relax,bad,NO.</s>,-2,-2,0
276,appreciate info error motherboard anybody advance keyboard graphics access upgrade internet test experience type hardware,good,NO.</s>,-2,2,0
277,scsi controller interface transfer bios devices jumper feature fast standard card setting speed disk esdi,good,NO.</s>,-2,2,0
278,south secret island jake nuclear bony rockefeller british employer york george ship attack occupy mass,bad,NO.</s>,-2,-2,0
279,bible christ matthew lord father faith word holy spirit scripture heaven teach passage doctrine mary,good,YES. </s>,2,2,1
280,character font printer print vice page cell code bill beauchaine bobbe thought deskjet beep blow,good,NO.</s>,-2,2,0
281,kill death crime criminal self murder commit public innocent defense knife cause protect victim violent,good,NO.</s>,-2,2,0
282,player season hockey league baseball goal division pittsburgh period leaf boston chicago pick score next,good,NO.</s>,-2,2,0
283,disk scsi controller card modem floppy port chip speed interface motherboard serial clock bios fast,good,NO.</s>,-2,2,0
284,oil ever popcorn spice jar pop season cooking olive salad cook top search christmas sprinkle,good,NO.</s>,-2,2,0
285,bought buying local grocery cost able way carry cheaper stop deliver supermarket shelf trip office,good,NO.</s>,-2,2,0
286,chicken meat vegetable purchasing test hazelnut we're steak vegetarian real exception grill gloria rub plate,good,NO.</s>,-2,2,0
287,rutgers kaldis child koresh easter michael radio homosexual ence trial witness georgia germany theodore covington,bad,NO.</s>,-2,-2,0
288,say think still review smell bad open people i'll maybe know since however see read,bad,NO.</s>,-2,-2,0
289,delicious small smaller anyone locally six comment tire handy trader definately cheap inch though joe's,bad,NO.</s>,-2,-2,0
290,know since still many review smell however though bad pretty people may i'll type let,bad,NO.</s>,-2,-2,0
291,health medical national increase cancer report among child center april research newsletter page disease volume,good,NO </s>,-2,2,0
292,period player boston pittsburgh baseball season dave pitch brave score pitcher chicago third smith pitching,good,YES.</s>,2,2,1
293,arrive second gum hope date online original past stale shipment today finish however dec expiration,bad,NO.</s>,-2,-2,0
294,price board shipping package slot hello port sony thank unit sell purchase digital mask nubus,bad,NO.</s>,-2,-2,0
295,disk scsi controller port board floppy card modem motherboard interface transfer serial bios boot speed,good,NO.</s>,-2,2,0
296,ground water wire food engine science light current cause test henry hole battery level study,bad,"NO. There is no common topic that can be determined for the entire text, as it is a collection of unrelated words and phrases.</s>",-2,-2,0
297,white pick male rose black harris round johnson philadelphia nothing hulman report winner cooper handling,bad,NO.</s>,-2,-2,0
298,fruit juice orange mind soda via oat flower gummy rating instant bear illy roll classic,bad,NO.</s>,-2,-2,0
299,attack tank fire buffalo ncsu away cover stand hernlem limbaugh stop pray brad hawk fight,bad,NO.</s>,-2,-2,0
300,absolutely grain there's process experience terrible anyway satisfied replace average sticky wild soon disgust lol,bad,NO.</s>,-2,-2,0
301,people minute hour amaze cheese energy husband everyone point within shot everyday guy pizza boost,bad,NO.</s>,-2,-2,0
302,snack chip healthy tasty family they're cheese potato apple alternative salty enjoy satisfy lunch crave,good,YES.</s>,2,2,1
303,moral livesey animal keith solntze morality goal imply school behavior saying community murder whether ence,bad,NO.</s>,-2,-2,0
304,price sell cheap shipping purchase dealer deal selling sale model phone cost offer company money,good,"NO. The text does not have a common topic or a clear majority of the text focused on a single topic. The text mentions various topics such as price, sell, cheap, shipping, purchase, dealer, deal, selling, sale, model, phone, cost, offer, and company, but there is no clear dominant theme or topic.</s>",-2,2,0
305,hair clear wash scent shampoo conditioner heard oily manufacturer thick shiny scalp seem lead end,good,NO.</s>,-2,2,0
306,n't money juice color guess think wrong fine bought could waste either throw show picture,bad,NO.</s>,-2,-2,0
307,suck west bank thought agree joke carry stup fake cause inhabitant cover tire ling land,bad,NO.</s>,-2,-2,0
308,bread flour traditional toast baking mustard member recipe celiac disease yeast needle dough chinese rise,good,NO.</s>,-2,2,0
309,bar yummy cinnamon crunchy granola crunch yogurt blueberry combination addict chewy tart raisin almond flake,bad,YES </s>,2,-2,1
310,atheist atheism religion religious belief faith command theist strong saturn position universe following cause response,good,NO.</s>,-2,2,0
311,weapon firearm police carry safety auto handgun semi license automatic revolver section fire bill dangerous,good,NO.</s>,-2,2,0
312,intercon amanda walker hell distribution stup money phone next love easy newsreader listen else remember,bad,NO.</s>,-2,-2,0
313,container teeth vet clean result pet research cheap basically breath issue greenies junk major manufacturer,bad,NO.</s>,-2,-2,0
314,steve libertarian thor vice steveh blow hendricks dream beauchaine bobbe sink eliminate regulation rally fail,bad,NO.</s>,-2,-2,0
315,nice salt hard color cracker smaller big bite dish hit kind broken shape sea vinegar,bad,NO.</s>,-2,-2,0
316,excellent white yummy oatmeal excite egg gluten-free mill frost bob's lovely generally marshmallow bud biscotti,bad,NO </s>,-2,-2,0
317,font pitt soon unit gordon cross banks link input output newsreader character current surrender error,bad,NO.</s>,-2,-2,0
