,text,true,model
576,chew minute gum mouth special cinnamon third bubble xylitol swallow crumble second soothe however piece,bad,rather_good
577,chew minute three gum mouth special cinnamon four third bubble xylitol swallow adore jump crumble,bad,rather_good
578,chew minute three gum mouth special cinnamon third bubble xylitol swallow crumble soothe adore jump,bad,rather_bad
579,chew mouth pod pound bone toy ball puppy minute play last two around teeth rawh,bad,rather_good
580,chew pod bone pound toy mouth puppy play last creamer around minute rawh senseo two,bad,rather_good
581,chew pod mouth bone pound toy puppy last play around minute two size creamer rawh,bad,rather_bad
582,chew pod pound bone toy ball puppy teeth play minute he's rawh senseo two busy,rather_bad,rather_good
583,chew pod pound bone toy caramel larger play puppy two minute pet rawh senseo safe,bad,rather_good
584,chew pod pound bone toy caramel larger puppy play two minute rawh senseo pet safe,bad,rather_good
585,chew pod pound bone toy larger caramel puppy play two minute rawh senseo ear safe,bad,rather_good
586,chew pod pound toy bone caramel larger play pet two minute rawh puppy target german,bad,rather_good
587,chew pod pound toy bone caramel larger play two minute puppy pet rawh safe target,bad,rather_good
588,chew pod toy pound caramel bone larger play pet two minute rawh puppy target seem,bad,rather_good
589,chicken meat vegetable purchasing hazelnut filler test ingredient we're steak vegetarian by-product duck grill gloria,good,rather_good
590,chicken meat vegetable purchasing hazelnut ingredient filler test steak we're vegetarian by-product duck grill real,good,rather_good
591,chicken meat vegetable purchasing hazelnut ingredient filler test steak we're vegetarian by-product real duck know,good,rather_good
592,chicken meat vegetable purchasing hazelnut ingredient filler test we're steak vegetarian by-product duck know grill,good,rather_good
593,chicken meat vegetable purchasing hazelnut test filler ingredient we're steak vegetarian by-product grill duck know,bad,rather_good
594,chicken meat vegetable purchasing hazelnut test filler we're ingredient steak vegetarian by-product grill duck gloria,good,rather_good
595,chicken meat vegetable purchasing hazelnut test we're steak real vegetarian grill enjoy gloria rub exception,good,rather_good
596,chicken meat vegetable purchasing test hazelnut filler we're steak exception vegetarian completely grill breast by-product,good,rather_good
597,chicken meat vegetable purchasing test hazelnut filler we're steak vegetarian by-product exception ingredient grill supplier,good,rather_good
598,chicken meat vegetable purchasing test hazelnut filler we're steak vegetarian exception by-product grill breast supplier,good,rather_good
599,chicken meat vegetable purchasing test hazelnut we're steak vegetarian real exception grill gloria rub plate,good,rather_good
600,chicken meat vegetable purchasing test hazelnut we're steak vegetarian real grill exception gloria rub enjoy,good,rather_good
601,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception breast real grill gloria rub,rather_good,rather_good
602,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception grill breast concern gloria rub,rather_bad,rather_good
603,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception real grill breast gloria rub,good,rather_good
616,chip blend roast com favorite www http href dark keurig k-cups brew bold rich pod,bad,rather_good
617,chip blend roast com www http href dark brew keurig k-cups bold rich pod smooth,bad,rather_good
618,chip blend roast com www http href dark brew keurig k-cups rich bold pod machine,rather_bad,rather_good
619,chip blend roast com www http href dark keurig brew k-cups bold rich smooth pod,bad,rather_good
620,chip blend roast com www http href keurig brew k-cups bold pod french starbucks k-cup,bad,rather_good
621,chip blend roast com www http href keurig k-cups brew bold pod french starbucks k-cup,bad,rather_good
628,chip healthy snack tasty excellent lunch crave healthier fiber salty dip satisfy alternative crunch cheddar,good,rather_good
629,chip healthy tasty excellent fiber healthier lunch crave dip alternative satisfy crunch cheddar vinegar market,good,rather_good
630,chip potato vinegar kettle corn garden addictive tortilla trap blue starch bbq lucky think salt,good,rather_good
631,chip potato vinegar kettle corn garden addictive trap salt blue tortilla think lucky starch whole,good,rather_good
632,chip potato vinegar kettle corn garden addictive trap tortilla blue salt starch think lucky bbq,good,rather_good
633,chip potato vinegar kettle garden bbq popchips greasy corn addictive tortilla somehow trap blue starch,good,rather_good
634,chip sauce www http href com cheese potato chili garlic vinegar dip pie bbq kettle,good,rather_good
635,chip snack healthy tasty excellent lunch crave healthier fiber salty dip satisfy alternative crunch cheddar,good,rather_good
636,chip star potato corn kettle vinegar yellow addictive blue garden whole trap carrot think reason,rather_bad,rather_good
637,chip star potato corn kettle vinegar yellow blue addictive garden whole trap carrot think reason,rather_bad,rather_good
638,chip star potato corn reason yellow kettle rating vinegar blue addictive garden tortilla trap starch,bad,rather_good
639,chip star potato corn reason yellow kettle rating vinegar blue garden addictive tortilla trap starch,bad,rather_good
640,chip star potato corn reason yellow kettle vinegar blue rating addictive garden tortilla trap think,bad,rather_good
641,chip star potato corn vinegar kettle yellow blue addictive garden trap tortilla reason think whole,bad,rather_good
642,chip star potato reason salty corn veggie thin rating kettle rate garden addictive greasy sesame,good,rather_good
643,chip star potato salty corn veggie reason vinegar kettle rating think still whole addictive garden,good,rather_good
644,chip star potato salty corn veggie reason vinegar kettle rating think whole addictive garden still,rather_bad,rather_good
645,chocolate chip sauce hot com www http href cheese pack spicy pepper salt potato cocoa,good,rather_good
646,chocolate http www href com pie pack dark variety melt cherry truffle roast fudge caviar,bad,rather_good
680,coconut help difference everyday benefit cannot pleasant tell told improve health munch many skin along,good,rather_good
681,coconut tell benefit wow face bpa jelly choke everyday america zico belly friend erably blah,bad,rather_bad
682,coconut tell difference cannot benefit along told pleasant everyday pure level improve temperature munch admit,bad,rather_good
683,coconut water protein bottle calorie soda syrup fat vitamin gram splenda sugar juice carbs msg,rather_bad,rather_good
699,company available awesome care sent search licorice email send affordable business since premium beyond back,bad,rather_good
700,company available awesome sent care licorice search email send affordable business since premium back beyond,bad,rather_good
701,company available awesome sent care licorice search email send affordable business since premium back coupon,bad,rather_good
702,company available awesome sent licorice care email search affordable business since send premium back prompt,bad,rather_good
703,company available care awesome search sent licorice send call contact email finally business affordable amazon's,bad,rather_good
704,company available care awesome search sent licorice send contact email business affordable amazon's beyond coupon,rather_good,rather_good
705,company available care awesome search sent licorice send contact email since business call affordable amazon's,bad,rather_good
706,company available care awesome search sent licorice send email contact since business affordable beyond premium,bad,rather_good
711,compare market difference mean pasta sometimes stomach soda hold brown sour coat upset nicely folk,rather_bad,rather_good
712,container easily place soft melt hold together mess chewy shape stuck work open cool room,bad,rather_good
713,container easily place soft melt hold together mess shape stuck chewy open cool somewhat room,bad,rather_good
