,text,true,model,true_num,model_num
630,snack chip healthy tasty family they're cheese potato apple alternative salty lunch satisfy enjoy crave,good,bad,2,-2
635,star sometimes caffeine hop five child office gelatin program terrific golden joint heck carbonate neighbor,bad,bad,-2,-2
636,bread flour traditional toast baking recipe mustard member celiac disease yeast needle rise dough chinese,good,good,2,2
639,year two size old last month every start week since baby several long ago three,bad,good,-2,2
640,pack com www http href pie can clif larabar pack< coast whole oz< cfh ancient,bad,bad,-2,-2
641,calorie serve low fat protein coconut diet juice per fiber weight sodium gram vitamin carbs,good,bad,2,-2
644,size large quickly daughter thanks tree handle lab girl busy puff worried poodle spit wise,bad,good,-2,2
645,green powder vitamin leaf aroma grow along mountain form matcha teaspoon supplement extract tablespoon combine,good,good,2,2
646,cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea,good,bad,2,-2
650,calorie low protein fat sodium gram serve carbs high diet carb weight nutrition per amount,good,good,2,2
651,change feed diet wellness formula crazy vet eats whatever switch kibble science year fed start,bad,good,-2,2
653,last gum long hope date online dec original past shipment expiration true plan anywhere could,bad,bad,-2,-2
657,always powder several usually chai gold meal scoop replacement tablespoon living since nature authentic prefers,bad,good,-2,2
658,old daughter son he's tree pump hungry class mother age older spit gerber breed tub,bad,good,-2,2
662,thought stick end else boil anything air cover put burn die min storage something china,bad,good,-2,2
663,mix sauce cheese recipe bread spicy pepper cook season cake chicken meal salad bake egg,good,good,2,2
665,favorite blend black wife decaf caffeine fantastic licorice fuel beer jet fair herbal robust root,good,bad,2,-2
667,grain large flour egg boy poor mill allergy recipe disease whole baking celiac kibble choke,bad,bad,-2,-2
668,could ever local piece grocery sell deal wish carry market glad gum whole online hop,bad,good,-2,2
669,bar butter peanut nut almond granola yogurt oat raisin cashew quaker walnut bran graham flax,good,bad,2,-2
670,know smell bad i'll people open think seal since subscription nearly reason crumb pretty n't,bad,bad,-2,-2
671,strong highly prefer cherry stronger replacement intense slight there's create san chamomile kona subtle weak,bad,bad,-2,-2
676,work hour energy husband everyone minute night effect drinking felt sleep shot level boost pizza,bad,good,-2,2
677,oil popcorn spice everything pop season olive chai cooking christmas garlic fish movie worst mustard,good,bad,2,-2
680,size baby quickly daughter thanks night child today formula move start bed pump soon since,bad,good,-2,2
681,breakfast packet indiv pour convenient wrap portion control ual afternoon worry ually deep since english,bad,good,-2,2
682,star potato corn salty often veggie reason kettle addictive rating garden trap sesame saw carrot,good,bad,2,-2
683,thing quite expect wish bread recipe could melt bake follow baking homemade stuck certainly way,bad,good,-2,2
684,especially mind often set instant starbucks total decent roll via five flower classic grape mocha,bad,good,-2,2
685,perfect easy shipping fast con quick delivery seller ering pro though tad reach reasonably meal,good,good,2,2
686,organic quality expensive leaf pleased loose eye personal certify whether preference club among hunt rat,bad,good,-2,2
688,green powder vitamin supplement form teaspoon tablespoon nutritional smoothie outstanding grass protein calcium hemp mineral,good,good,2,2
689,think know since review smell bad people i'll another read may dec reviewer might batch,bad,good,-2,2
691,green powder amaze vitamin grow aroma matcha form teaspoon supplement tablespoon leaf extract protein milk,good,good,2,2
695,chip blend roast com www http href keurig k-cups brew bold pod french starbucks k-cup,bad,bad,-2,-2
696,juice peach oat mango glass orange pineapple fruit jasmine relax blackberry squirt pearl sweeten quaker,good,bad,2,-2
697,right calorie bean low amount fat candy high light content sodium weight carbs lower mango,good,bad,2,-2
701,box package shipping receive item purchase arrive pack candy packaging deal company open ship look,good,bad,2,-2
702,regular serve per red spicy pepper single heat option however kick alternative cheaper fry overpower,bad,bad,-2,-2
706,syrup artificial sweetener high chemical sweeten splenda sometimes maple stevia natural agave corn extract fructose,good,bad,2,-2
707,dry feel worth pasta brown stomach money extremely pill waste coat liver dont freeze wet,good,bad,2,-2
708,pack variety com www http href stash pie grey fill earl gourmet twinings bigelow bergamot,bad,bad,-2,-2
709,candy soup gift rice pasta thanks noodle awesome customer service christmas contact tuna item hol,bad,good,-2,2
711,morning breakfast indiv convenient wrap portion control ual afternoon ually deep anytime worry wrapper since,bad,bad,-2,-2
713,cereal sell unfortunately truly stale vendor appreciate understand allow fell threw fail longer basis pronounce,bad,good,-2,2
715,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception grill breast concern gloria rub,bad,bad,-2,-2
716,brew bitter bold starbucks decaf instant via weak strong drinker smooth mocha peppermint magic yet,good,bad,2,-2
720,cracker mouth please mountain care substitute color pork table wine surprise present puff kit describe,bad,bad,-2,-2
721,size month start worth highly baby quickly thanks week daughter large ago he's pump night,bad,good,-2,2
725,something recently sale huge house we've supermarket newman's reasonable least walmart charge higher limited hopefully,bad,bad,-2,-2
728,they're that's couple ate mine return whole pouch someone share sure pretzel wow open school,bad,bad,-2,-2
729,indiv espresso ual dress fuel ually flower jet herbal illy wake donut throat chamomile gloria,bad,bad,-2,-2
731,drinking brew bitter machine ground mild maker aftertaste espresso pot filter brewing weak grind smooth,good,bad,2,-2
732,last gum hope date long online original past dec shipment expiration true anywhere could previous,bad,good,-2,2
734,say way without though think fine yes ton warn doubt meant let's title pastry either,bad,good,-2,2
736,green protein powder meal vitamin mixed soy fiber body daily shake source contains prov splenda,good,good,2,2
738,chew minute three gum mouth special cinnamon third bubble xylitol swallow crumble soothe adore jump,bad,bad,-2,-2
741,able amaze fill glad stop daily fantastic move prime plenty empty subtle job strongly litter,bad,bad,-2,-2
743,dry small salt however another almost piece large beef cut jerky bowl break pill dont,bad,bad,-2,-2
746,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke coconut sister dress,bad,bad,-2,-2
748,bean vanilla honey green orange iced indiv caffeine lemon aroma refresh cold black stash sweeten,good,bad,2,-2
749,quality chicken meat ingredient vegetable purchasing salmon pricey hazelnut base turkey tuna filler steak actually,good,good,2,2
750,different hot many others available salad k-cups keurig creamy name way curry brewer choose table,bad,bad,-2,-2
755,morning light breakfast packet mild indiv pour convenient wrap easily usually liqu stevia way ual,bad,bad,-2,-2
757,hot milk cold stomach diet soy substitute shake warm sensitive nasty dissolve upset start pain,good,good,2,2
760,dry liver freeze training gravy walk cube movie tub reward beg due group large powdery,bad,bad,-2,-2
761,drinking bitter brew machine mild ground espresso maker brewing filter enjoy caffeine aftertaste grind weak,good,bad,2,-2
763,lot include overall line finish addition gotten comparable frequently think overwhelm jalapeno enough counter sorry,bad,bad,-2,-2
764,package fresh item receive arrive soup disappointed gift white fast packaging noodle awesome return egg,bad,good,-2,2
768,bought local grocery cost buying cheaper able carry deliver live run plant stop shelf supermarket,good,good,2,2
770,back wonderful thank issue left next eye customer introduce doctor felt spring brought lose goodness,bad,good,-2,2
772,roast cup bean keurig k-cups bold brew pod french k-cup starbucks machine espresso dark blend,good,bad,2,-2
777,nice hard kind definitely never back please bring overpower describe surprise lighter sure pa memory,bad,bad,-2,-2
778,cooky butter peanut gluten cookie free sale we've reasonable walmart newman's consistency jam blow website,good,bad,2,-2
780,fresh packaging honey cracker fit condition lover convenience mini graham incredible grind due stay stack,bad,bad,-2,-2
781,oil energy gum bone hair toy olive skin magnesium diamond body blue boost supplement truffle,bad,bad,-2,-2
782,butter peanut apple orange jelly grape aware poor choke formula fact belly watch risk transition,bad,bad,-2,-2
783,purchase happy around see away able company place run ship date never throw area already,bad,good,-2,2
784,bottle excellent available plastic everyone pleased delivery glass lemon offer mint sample travel clear lime,bad,bad,-2,-2
786,green protein powder blue body vitamin soy daily magnesium source fiber shake blood almond nutrition,good,good,2,2
787,say know review smell bad i'll see read think since reviewer dec open mention seal,bad,good,-2,2
788,breakfast packet indiv convenient wrap pour control ual afternoon ually morning deep enjoy way relax,bad,good,-2,2
790,bottle excellent available everyone plastic delivery glass pleased lemon mint offer sample travel clear lime,good,bad,2,-2
791,sell cereal chewy hop unfortunately pancake truly vendor surprised raisin grain appreciate muffin gooey bran,bad,good,-2,2
792,strong highly prefer there's cherry replacement stronger subtle slight intense create although instead mostly san,bad,good,-2,2
793,green powder vitamin supplement form teaspoon tablespoon nutritional organic grass smoothie protein hemp mineral outstanding,good,good,2,2
794,company available awesome sent care licorice search email send affordable business since premium back beyond,bad,good,-2,2
795,green protein powder blue body vitamin soy daily magnesium normal fiber blood source splenda supplement,good,good,2,2
