,text,topic,true_topic,cos_sim,cos_sim_class
340,disk memory tape error floppy instal boot internal running swap backup crash install machine works,['storage'],"['storage', 'computer process', 'memory', 'computer']",0.7214590609073639,H
341,ground wire water circuit printer current battery connect cable outlet voltage wiring electrical panel heat,['electrical system'],"['electronic', 'electrical', 'electricity', 'electrical', 'electronics', 'electricity']",0.8635106285413107,VH
342,nazi party hitler ticket history publish germany page ence german quote milwaukee holocaust faith prove,['history'],"['nazi', 'nazism', 'germany']",0.49974674979845685,M
343,science theory scientific rochester experiment dseg result knowledge scientist process lady study hypothesis gene methodology,['biology'],"['science', 'science study hypothesis gene methodology', 'scientific study', 'science']",0.6823552548885345,H
344,image graphics user contact info package format unix site tool machine directory code type library,['graphics'],"['image grapgics', 'website', 'image graphic', 'customer']",0.6900264769792557,H
347,kill innocent civilian israel israeli murder soldier killing bombing guilty village trial stop lebanon ence,['war'],"['war', 'murder']",0.8337841033935547,VH
348,nasa mission earth orbit moon shuttle lunar satellite probe launch mars solar planetary telescope surface,[' space exploration'],"['space mission', 'space', 'satellite', 'nasa']",0.8275927752256393,VH
352,earth orbit nasa moon mission satellite lunar spacecraft probe solar mars project flight shuttle planet,['space exploration'],"['space', 'astronomy', 'science', 'nasa']",0.7271382510662079,H
353,food study effects animal rochester brain ence language natural cause chemical humans effect gatech eating,['nutrition'],['study'],0.5796705484390259,M
354,quote context agree ence relay taking death maybe kind james engin umich learn ever given,['inheritance'],['write context'],0.6117947697639465,H
355,chip encryption clipper security privacy escrow technology encrypt agency phone enforcement message algorithm protect secure,['security'],"['technology', 'computer', 'security']",0.780947764714559,H
358,bible religion turkish church belief truth argument faith christ atheist greek muslim human ence word,[' theology'],"['religion argument', 'religion', 'religion']",0.7640430529912313,H
360,wire ground circuit connect outlet wiring current electrical voltage panel neutral cable usually risc plastic,['electrical wiring'],"['electricity', 'wiring', 'wiring cable']",0.8378182848294576,VH
361,pres money clinton business koresh bill today house administration rule talk press working stratus congress,['politics'],['politics'],0.9999998211860657,VH
362,offer copy monitor sale excellent email manual condition asking option title cover brand distribution upgrade,['marketing'],"['business', 'sale']",0.7358269095420837,H
363,request militia amendment bear arms constitution send shall address regulate organize sentence free mailing infringe,['gun control'],"['militia', 'amendment', 'constitution', 'bear arm', 'constitution', 'governance', 'law', 'military', 'security', 'violation of the law', 'army', 'war']",0.4897125984231631,M
365,engine radar detector model foot rocket rock exhaust small pound phone injury station motor pressure,['vehicle'],['spy device'],0.49958187341690063,M
366,disk scsi speed controller fast port card mode floppy chip board switch modem standard interface,['interface'],"['computer', 'all about computer', 'interface', 'it technology', 'disk', 'computer', 'computer', 'hardware acceccories', 'computer component', 'modem', 'computer hardware', 'internet', 'computer accessory', 'computer', 'compute', 'disc related', 'computer hardware', 'hardware', 'technology', 'speed', 'technology', 'network', 'data', 'mobile tool', 'personal computer', 'controller', 'laptop and computer']",0.725180740709658,H
367,encryption chip clipper security privacy escrow algorithm secure encrypt public secret enforcement agency crypto technology,['security'],"['document', 'privacy policy', 'algorithm']",0.7158003449440002,H
368,disk scsi memory tape error swap driver floppy adaptec controller cause aspi islam works directory,['storage'],"['laptop', 'computer term', 'memory device', 'it technology', 'computer', 'computer', 'computer component', 'floppy disc', 'computer technology', 'memory', 'system', 'storage', 'omputer', 'error', 'tech', 'disk', 'technology', 'electronic', 'computer storage']",0.6579224624131855,H
369,dead body town duke shot kill mountain azeri soviet azerbaijan child massacre azerbaijani force helicopter,['conflict'],['kill'],0.7065478563308716,H
371,bible christ matthew word authority scripture human means passage truth always saying belief coming mark,['scripture'],"['jesus belief', 'bible']",0.788050651550293,H
375,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval plan easter sport,['military'],"['military', 'war']",0.790018618106842,H
376,turkish turk turkey greek armenia genoc soviet henrik today history russian greece argic ottoman azeri,['genocide'],"['europe', 'history', 'history']",0.45637909571329754,M
380,hockey season player goal league leaf playoff flyer penalty division wings next shot draft final,['hockey'],"['sport', 'hockey', 'hockey', 'hockey player']",0.8340855687856674,VH
381,religion atheist belief religious atheism faith christianity existence strong universe theist become follow convert statement,['belief'],"['religion', 'religion', 'religious', 'belief system']",0.752457857131958,H
382,window display image server application graphics code user screen color motif mouse format font running,['graphics'],"['scrren', 'computer', 'graphic', 'computer']",0.721817284822464,H
383,south island secret ship rutgers nuclear military begin british kaldis rockefeller plan naval easter georgia,['espionage'],"['military mission', 'navy']",0.40659210085868835,M
385,turkish turk turkey greek armenia genoc henrik history today russian soviet greece argic ottoman serdar,['genocide'],"['great nation', 'nationality', 'history']",0.38776614268620807,M
386,bill modem scott stratus batf distribution folks company fire serial compound special waco port speak,['communication'],['internet'],0.5847828388214111,M
387,player hockey season league goal leaf playoff flyer penalty next division draft wings final shot,['hockey'],"['playoff', 'sport', 'sport', 'nhl', 'hockey', 'sport', 'hockey']",0.6575001052447728,H
389,party nazi german germany anti ticket hitler holocaust history page torture publish political semitism quote,['holocaust'],"['world war 2', 'history', 'nazi', 'racism', 'politics', 'german', 'political idealogy']",0.5400289297103882,M
390,mine option uunet station cramer clayton optilink consent sexual oracle homosexual relations module orientation pyram,['technology'],"['uunet', 'orientation']",0.6923445761203766,H
392,nazi party muslim proof faith hitler ticket found ence publish become dead islam resurrection quote,['politics'],"['jew', 'religion']",0.4567131996154785,M
393,woman face wife home city kill left dead child mother live building days apartment helmet,['home'],"['kill', 'woman']",0.48277701437473297,M
394,food brain effects gatech reaction study prism taste chinese drink eating diet chemical cause dyer,['food'],"['food brain effect', 'chinese drink']",0.5741462409496307,M
396,ground water wire food science engine current henry light bill battery level circuit cwru hole,['water'],"['water', 'light']",0.8563579618930817,VH
