,task,true,model,model_extracted,true_num,classification_metric
178,atheist belief atheism religion existence truth ence keith universe christianity cannot mike strong accept argument,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
179,atheist belief religion atheism existence christianity ence faith cannot truth universe argument accept keith strong,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
180,atheist religion atheism religious belief faith theist strong command universe position saturn cause response following,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
181,atheist religion atheism religious command faith boot switch prof everything following symposium send cycle message,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
182,attack lebanese muslim hernlem israeli left troops peace fire away quite stop religion israel especially,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
183,attack lebanese muslim israeli hernlem fire stop troops left away quite lebanon limbaugh perhaps lord,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
184,attack muslim lebanese religion left quite israeli fire hernlem away peace troops especially perhaps stop,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
185,attack muslim tank peace ticket away stop brad fire lebanese limbaugh hitler cover hernlem hope,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
186,attack tank buffalo fire ncsu away cover brad stand hernlem limbaugh hawk stop pray fight,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
187,attack tank fire buffalo brad ncsu limbaugh cover stand away hernlem hawk fight stop adobe,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
188,attack tank fire buffalo ncsu away cover stand hernlem limbaugh stop pray brad hawk fight,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
189,attack tank fire stop away hernlem pray limbaugh darren lebanese cover hawk stand brad ncsu,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
190,attack tank lebanese brad ncsu village limbaugh hernlem lebanon fight stop cover hawk civilian guerilla,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
191,attack tank lebanese brad village ncsu lebanon limbaugh hernlem stop fight civilian cover hawk guerilla,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
192,attack tank peace ticket muslim brad fire stop away hitler limbaugh ncsu cover hernlem hope,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
193,attack tank ticket hitler buffalo brad fire medium ncsu limbaugh peace away stop white black,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
194,attack tank ticket peace brad hitler fire ncsu stop limbaugh away cover black medium white,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
195,away dark full roast rich flavorful extremely rest double drinker steep world magic drank selection,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
196,away roast dark full rich flavorful pick rest extremely world double drinker magic consistently drank,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
197,baby jerky broken ready veggie pump increase fall tender barely carrot freezer previously gerber earth's,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
198,baby jerky broken veggie fall ready pump increase freezer tender barely carrot older previously gerber,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
199,baby jerky broken veggie fall ready pump increase freezer tender barely carrot older previously parent,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
200,baby pill jerky pump cost liter gerber hairball sodastream formula nursing reflux teriyaki week infant,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
201,baby pill jerky pump cost liter gerber sodastream hairball reflux teriyaki nursing whatever med fenugreek,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
202,back wonderful home next thank left fantastic issue brought thrill mouth word post mini fabulous,bad,YES TEXT: back wonderful home next thank left fantastic issue brought thrill mouth word post mini fabulous ,2,-2,1
203,back wonderful home next thank left fantastic issue brought thrill word post mouth mini fabulous,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
204,back wonderful home next thank left fantastic issue thrill brought word post mini fabulous reach,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
205,back wonderful home next thank left fantastic issue thrill brought word post mouth mini reach,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
206,back wonderful new drinking home change amaze highly next issue thank left set excite share,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
207,back wonderful new drinking home change highly amaze next issue thank left set excite share,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
208,back wonderful new highly drinking home change amaze next issue thank left set excite share,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
209,back wonderful new highly drinking home change amaze next issue thank left set share excite,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
210,back wonderful new home change absolutely amaze next issue thank left wait hope difficult fantastic,bad,YES TEXT: back wonderful new home change absolutely amaze next issue thank left wait hope difficult fantastic,2,-2,1
211,back wonderful new home change amaze next absolutely issue thank left wait difficult office fantastic,bad,YES TEXT: the the the the the the the the the the the the the the the the,2,-2,1
212,back wonderful new home change amaze next issue thank left lose difficult office fantastic anywhere,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
213,back wonderful new home change drinking amaze husband next issue thank left highly life anyone,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
214,back wonderful new home change next amaze issue thank left lose difficult office fantastic anywhere,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
215,back wonderful new home change next amaze issue thank left lose hope life office fantastic,bad,YES TEXT: back wonderful new home change next amaze issue thank left lose hope life office fantastic,2,-2,1
