,text,topic,true_topic,cos_sim,cos_sim_class
2126,vanilla bean honey orange iced caffeine indiv soda lemon refresh stash stevia mint licorice beverage,['drink'],"['drink', 'ingredient']",0.848754346370697,VH
2128,thing quite probably expect i'd n't rather certainly often stir enough either seem awful though,['ambivalence'],['adverb'],0.6119030714035034,H
2129,drinking bitter brew machine mild ground espresso maker brewing filter enjoy caffeine aftertaste grind weak,"['coffee', 'coffee']","['coffee', 'coffee', 'espresso maker', 'drinking']",0.8202336728572845,VH
2131,purchase see happy company call ship offer bulk sent website check send impressed chance contact,"['order', 'order']","['purchase', 'offer']",0.8530872464179993,VH
2132,ever smooth night exactly become soda cappuccino choose beer sweetness fabulous intense maker punch alcohol,['nightlife'],['beverage'],0.5167314410209656,M
2133,sweet bar crunchy granola crunch yogurt combination raisin flake almond cranberry nutritious overly tooth sugary,['granola'],"['snack', 'food']",0.6494737267494202,H
2134,green powder vitamin supplement form teaspoon tablespoon nutritional grass smoothie protein outstanding calcium hemp mineral,['health'],"['vitamin supplement', 'supplement', 'green powder']",0.6097024083137512,H
2135,put thought anything something nothing else stick course house cover boil burn air sick min,"['illness', 'illness']",['verb'],0.5464125871658325,M
2137,sweet bar crunchy granola crunch yogurt raisin combination snack flake cereal almond cranberry nutritious tooth,['granola'],"['bar', 'crunchy snack at bar with drink', 'breakfast', 'cereal', 'healthy snack', 'snack']",0.5520051717758179,M
2138,container teeth vet clean pet result research cheap issue basically breath greenies major manufacturer junk,['pets'],['teeth'],0.5198385119438171,M
2139,ingredient organic natural real expensive corn syrup list label grain pet artificial ginger wheat contain,['natural'],"['natural supplement', 'food', 'ingredient']",0.6017701824506124,H
2140,chip star potato corn vinegar kettle yellow blue addictive garden trap tortilla reason think whole,['food'],['chip'],0.5645977854728699,M
2146,always several powder usually chai gold replacement scoop meal living tablespoon since nature authentic orgain,['health'],"['powder', 'chai']",0.5864160060882568,M
2149,chip potato vinegar kettle garden bbq popchips greasy corn addictive tortilla somehow trap blue starch,['fries'],"['chip', 'food']",0.6255811154842377,H
2151,vanilla french aroma k-cup medium hint matcha creamer bitterness burnt caribou wolfgang grove match puck,['coffee'],['vanilla'],0.6579365730285645,H
2153,quality chicken meat vegetable purchasing ingredient salmon hazelnut pricey base tuna turkey filler steak actually,['food'],['food'],1.0,VH
2155,fuel jet illy espresso starbucks lavazza saffron soil tiger blade defective soap bean dang lavender,['coffee'],['jet'],0.43774646520614624,M
2156,cooky butter peanut gluten cookie free sale we've reasonable walmart newman's consistency jam blow website,['food'],['supermarket'],0.5965479016304016,M
2157,bought local grocery cost buying cheaper able carry deliver live run plant stop shelf supermarket,['shopping'],"['grocery store', 'buying']",0.812070906162262,VH
2159,cooky butter peanut cookie sale we've newman's moist spread reasonable biscuit crumb walmart fabulous sandwich,['cookies'],"['butter', 'bakery food', 'shop']",0.6670957207679749,H
2160,butter peanut illy mate exact ginger palm compromise newman's flowery toddler moth cooky blackcurrant tin,"['drink', 'drink']",['butter'],0.5907185673713684,M
2165,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip crave yum without terrific,"['snacking', 'snacking']","['healthy', 'healthy food']",0.5186246931552887,M
2168,excellent white yummy oatmeal excite egg gluten-free mill frost bob's lovely generally marshmallow bud biscotti,"['breakfast', 'breakfast']",['diet'],0.6996769905090332,H
2181,brew bitter bold starbucks decaf instant drinker weak via smooth mocha strong peppermint magic yet,"['coffee', 'coffee']","['coffee', 'mocha']",0.7872240841388702,H
2184,dry chicken beef pasta cook brown stomach vegetable picky pill fish liver salmon training dont,['cooking'],"['cook training', 'food', 'cook']",0.8567313551902771,VH
2185,packet hot cream ice machine leaf cold mild iced indiv breakfast pot cocoa pour morning,['coffee'],"['breakfast', 'coffee']",0.8274641335010529,VH
2186,stuff coconut cream ice tell cannot told pure wow everyday face bpa jelly pomegranate absolute,['beauty'],['coconut'],0.5052918195724487,M
2191,strong prefer bold medium ginger cherry stronger orange kona chamomile wake slight cola intense bitterness,['coffee'],['chamomile'],0.5598702430725098,M
2197,open place container easily soft hold melt together close mess shape stuck somewhat cool chewy,['chewy'],['container'],0.6739300489425659,H
2198,sauce rice meal cook soy dish thick brown dinner cooked simple sprinkle cooking restaurant kitchen,['cooking'],"['cooking', 'food']",0.8976047933101654,VH
2205,quality organic expensive real leaf worth pleased care high fact matter preservative premium loose likely,['premium'],"['quality', 'organic food']",0.6224112212657928,H
2206,hair clear wash scent shampoo conditioner heard oily manufacturer thick shiny scalp seem lead end,['hair care'],"['hair product', 'hair care', 'hair wash', 'hair', 'shampoo', 'hair', 'body care', 'cosmetic']",0.8273579329252243,VH
2207,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola chewy caramel,['breakfast'],"['snack', 'healthy snack', 'dessert']",0.677105704943339,H
2212,cheese bake could homemade fry slice spoon onion spread style cardboard sandwich oven contact put,"['baking', 'baking']","['cooking', 'food']",0.7182536423206329,H
2214,arrive second gum hope date online however original past finish last today stale broken shipment,['delays'],['second'],0.6249880194664001,H
2217,oil popcorn spice pop olive christmas worst italian garlic regularly kernel microwave smoke sister cooking,['cooking'],['cooking'],1.0000001192092896,VH
2218,year month friend husband gift weight ago lose already none week healthy two thrill start,['transformation'],['gift'],0.7088032960891724,H
2219,green protein powder blue body vitamin soy daily magnesium source fiber shake blood almond nutrition,"['nutrition', 'nutrition']","['food', 'vegetable', 'gym', 'nutrition']",0.7285625487565994,H
2221,snack bar cooky cereal butter fruit peanut nut cookie cracker sweet almond apple crunchy oatmeal,"['snacks', 'snacks']","['breakfast', 'food', 'oatmeal']",0.6785239577293396,H
2222,rice season tomato tuna pea steak fudge hol mustard wasabi usa bubble oreo creme trader,['food'],"['kitchen', 'food']",0.8464285731315613,VH
2225,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry nutritious tooth sugary,['granola'],"['candy', 'bar']",0.5879215896129608,M
2226,green powder vitamin supplement form teaspoon tablespoon nutritional protein smoothie outstanding grass calcium hemp mineral,['supplement'],"['vitamin', 'suplements']",0.7515052855014801,H
2227,stuff coconut difference tell benefit told face everyday wow cannot health cappuccino munch improve notice,['nourishment'],['health'],0.6713781356811523,H
2228,syrup sometimes artificial high sweetener chemical sweeten splenda stevia maple corn agave extract fructose diabetic,"['sweeteners', 'sweeteners']","['syrup', 'sugar']",0.7844752967357635,H
2229,stuff coconut case health tell difference please benefit weight immediately lose realize process cause care,['weight loss'],['coconut'],0.37592220306396484,M
2230,size old month easy baby small start quickly jerky daughter son thanks year week perfect,['growth'],['baby'],0.5571491122245789,M
2231,item deal shop anymore guy supply disappoint donut sampler go lavazza recieved settle cheapest cornbread,"['disappointment', 'disappointment']",['cafe restaurant'],0.24435386061668396,L
2235,nice hard kind never back please mountain overpower describe puff surprise lighter bring compare rarely,['adventure'],['character'],0.6545082330703735,H
2240,green powder leaf vitamin grow form matcha aroma teaspoon tablespoon supplement mixed along milk protein,"['matcha', 'matcha']","['drink', 'food season']",0.5661499351263046,M
2242,pack variety com www http href fill stash pie grey earl gourmet twinings selection bigelow,['tea'],['pie'],0.5269476771354675,M
2243,bread flour traditional toast baking recipe mustard member celiac disease yeast needle rise dough chinese,['baking'],"['cooking', 'baking']",0.9135553240776062,VH
2244,set stash packed grey earl tuna dent staple twinings sardine bigelow bergamot cola buyer schedule,['seafood'],['set'],0.3826582133769989,M
2245,hot milk start n't cold stomach substitute warm shake soy nasty dissolve upset sensitive pain,"['digestive issues', 'digestive issues']",['drink'],0.5915640592575073,M
2250,year two size old last month every start week since baby several long ago three,"['growth', 'growth']",['time'],0.6804401278495789,H
2253,oil ever popcorn spice jar pop season cooking olive salad top christmas cook sprinkle garlic,['cooking'],['cooking'],1.0000001192092896,VH
2254,morning breakfast indiv convenient wrap portion control ual afternoon ually worry deep early since wake,"['routine', 'routine']",['morning'],0.6506643295288086,H
2255,pasta turn brown cook coat crave mean dollar nicely folk worse awhile kitty throat tongue,['food'],"['cooking', 'pasta']",0.7336596250534058,H
2257,star potato corn often salty veggie reason kettle addictive garden rating carrot trap earth's sesame,['garden'],"['vegetable', 'fresh food']",0.5829614996910095,M
2258,green powder vitamin supplement form teaspoon tablespoon nutritional organic grass protein smoothie hemp outstanding mineral,"['health', 'health']","['supllement', 'supplement', 'smoothy']",0.639123777548472,H
2259,always case salty live awesome sour hooked tuna suggest cheddar crispy pantry since tangy heaven,"['tuna', 'tuna']",['taste'],0.6330592036247253,H
2265,star fruit especially juice orange mind soda con instant substitute espresso five raspberry decent total,['drinks'],['fruit'],0.6413354873657227,H
2268,ingredient natural list special contains raw prov label berry china preservative contain site usa book,['health'],['natural'],0.6588058471679688,H
2269,ingredient organic natural real corn syrup list label grain expensive pet artificial ginger feed wheat,['natural'],['food'],0.44305604696273804,M
2271,purchase happy company see ship website impressed call chance directly email send contact mother gold,"['purchase', 'purchase']",['company'],0.8081338405609131,VH
2274,could cheese bake homemade fry spread slice spoon onion stand style paper cardboard effort oven,['cooking'],['cooking'],1.0000001192092896,VH
2276,star caffeine child sometimes five hop office gelatin calm help program terrific golden heck carbonate,['caffeine'],['health'],0.5588608980178833,M
2279,sweet bar perfect milk fruit texture granola yummy crunchy cinnamon blueberry strawberry yogurt flake soft,"['dessert', 'dessert']","['fruit cake', 'breakfast bowl', 'for breakfast', 'food']",0.719439223408699,H
2284,calorie low fat protein weight sodium high fiber gram diet content carbs lose substitute carb,"['weight loss', 'weight loss']","['low calorie food', 'weight']",0.6432560682296753,H
2285,green sauce protein powder vitamin mixed soy shake contains fiber matcha form nutrition teaspoon prov,['nutrition'],"['nutrition', 'protein', 'health']",0.8351936737696329,VH
2286,right enjoy bean candy amount quick refresh cold sweetness mango beverage summer quantity warm grind,['summer'],['food'],0.4199953079223633,M
2287,quality chicken meat vegetable base ingredient purchasing salmon pricey hazelnut etc turkey tuna steak higher,['protein'],"['food', 'shopping']",0.5294786095619202,M
2288,free cooky butter peanut gluten cookie shipping gum original reasonable prime vegan sale walmart fudge,['cookies'],['shop'],0.5016953945159912,M
2289,rice absolutely grain there's process soon terrible satisfied experience replace wild sticky disgust lol freshness,['freshness'],['grain'],0.42815762758255005,M
2291,box package shipping receive item purchase arrive pack candy packaging deal company open ship look,"['shipping', 'shipping']","['shipping', 'package']",0.8804018497467041,VH
2292,favorite blend black bitter perfect k-cups enough wife drinking keurig k-cup aftertaste decaf choice caffeine,"['coffee', 'coffee']",['coffee'],1.0,VH
2293,thing quite expect probably i'd seem n't either wish stock certainly stir kind though end,['expectations'],['afirmations'],0.7945965528488159,H
2296,cat wellness feed pet science ingredient meat kitten vet kitty by-product purina kibble filler cat's,['cats'],"['cat', 'cat care', 'pet', 'pet']",0.6727650314569473,H
2298,vanilla bean honey orange iced indiv caffeine lemon aroma refresh green stash sweeten stevia licorice,['drink'],"['sweet', 'food', 'flavour']",0.658761223157247,H
2301,buying money cheaper compare bulk dont hate costco personally finger cent spend retail range pull,"['savings', 'savings']",['buying'],0.7283615469932556,H
2305,calorie serve low fat protein coconut diet juice per fiber weight sodium gram vitamin carbs,['healthy eating'],"['diet', 'diet']",0.6539942026138306,H
2306,mix sauce easy cheese recipe bread spicy pepper cook season cake chicken meal salad bake,['cooking'],"['cooking', 'cooking', 'food']",0.9317365884780884,VH
2307,end hair felt clear heard opening thick wash scent job shampoo major conditioner trust oily,['hair care'],"['hair treatment', 'salon']",0.8138598203659058,VH
2312,dry liver training freeze walk gravy cube due tub reward beg movie group she'll powdery,['training'],['cooking'],0.5699750185012817,M
2314,green protein powder vitamin body soy normal fiber source mixed contains shake daily con meal,"['nutrition', 'nutrition']","['protein powder', 'nutrition', 'health benefit']",0.81950310866038,VH
2315,always case salty live awesome suggest sour hooked tuna since cheddar crispy pantry tangy heaven,['tuna'],['taste'],0.6330591440200806,H
2317,ingredient chicken meat include label vegetable purchasing salmon pricey hazelnut fish filler gravy turkey premium,['food'],"['culinary', 'cooking', 'shop']",0.7422224680582682,H
2318,easy fruit top family plus nut apple cake extra hit caramel mixed mess banana travel,"['desserts', 'desserts']",['sweet and cake'],0.7688337564468384,H
2320,cooky cookie raspberry thin agree brownie oreo fudge think gooey crumbly soft enough overprice ruin,['desserts'],['cooking'],0.6177290678024292,H
2322,nice never hard back definitely kind please bring surprise overpower describe lighter memory chose rock,['surprise'],['nice'],0.5538409352302551,M
2324,calorie low protein fat coconut diet juice serve fiber sodium gram weight vitamin per carbs,"['weight loss', 'weight']",['nutrition'],0.5650179982185364,M
2326,green powder vitamin form supplement teaspoon tablespoon protein nutritional load outstanding smoothie grass calcium mineral,['smoothie'],"['nutrition', 'mineral']",0.5762978792190552,M
2328,organic natural real expensive syrup high artificial sweetener pleased flour wheat corn chemical leaf maple,['pure'],['food'],0.4315473437309265,M
2330,bought buying local grocery cost able way carry cheaper stop deliver supermarket shelf trip office,['shopping'],['shopping'],0.9999997615814209,VH
2331,ingredient honey list label contain special prov contains process raw test splenda berry site china,['sweeteners'],['cooking'],0.4767855405807495,M
2336,bean vanilla honey green orange iced indiv caffeine lemon aroma refresh cold black stash sweeten,['drink'],"['fruit', 'beverage']",0.7453820109367371,H
2338,bottle hazelnut delivery cappuccino peach wine squeeze kit cost sparkle selection mio cola carbonate squirt,"['drinks', 'drinks']","['drink', 'food']",0.7743582427501678,H
2342,bar cereal peanut nut butter gluten cracker almond cake granola fiber yogurt crunch flour raisin,['breakfast'],"['cereal', 'cooky']",0.6523939669132233,H
2344,thing kind though quite seem expect i'd way wish bread probably recipe rather melt bake,['baking'],['study class'],0.3549990653991699,M
2346,baby pill jerky pump cost liter gerber sodastream hairball reflux teriyaki nursing whatever med fenugreek,"['parenting', 'parenting']","['baby', 'pregnant mum']",0.6827048361301422,H
2352,per let must choice seed fish totally simply sit age vegan wine kit sesame sprout,['nourishment'],['selection'],0.6932190656661987,H
2354,item deal shop anymore guy disappoint supply buck donut sampler go lavazza recieved settle cheapest,"['disappointment', 'disappointment']",['shop'],0.4624786972999573,M
2356,brew bitter bold starbucks decaf instant drinker weak via smooth mocha peppermint yet strong ground,"['coffee', 'coffee']",['starbucks'],0.842736005783081,VH
2357,local half grocery home deliver ask realize shelf trip door brought across picked reorder shopping,['grocery shopping'],['grocery'],0.900053858757019,VH
2358,free gluten salmon balance wet higher bpa turkey sol fussy cancer tomato know ocean allergy,['health'],['healthrelated'],0.9319646954536438,VH
2359,vanilla keurig k-cups french k-cup aroma light medium chai blend matcha hint starbucks creamer roast,['coffee'],"['keurig', 'coffee']",0.8181240558624268,VH
2360,last long gum hope date online dec original past shipment true expiration plan anywhere could,"['relationships', 'relationships']",['delivery service'],0.6255121231079102,H
2361,bit hot buying sauce serve per save cost cheaper red spicy pepper pay ounce subscribe,"['savings', 'savings']",['hot sauce'],0.37292009592056274,M
2362,soup rice candy pasta thanks noodle service customer vendor tuna gift contact country hol pea,['food'],['vendor'],0.6296982765197754,H
