,text,true,model,true_num,model_num
609,ground water wire food engine science current light henry battery level hole circuit test bill,bad,bad,-2,-2
611,ground wire circuit connect panel outlet wiring electrical math neutral cable duke swap current screw,bad,good,-2,2
612,period boston player pittsburgh score dave pitch baseball third detroit chicago yankee toronto murray louis,bad,bad,-2,-2
614,offer copy monitor sale excellent email asking manual condition title tape cover trade distribution brand,bad,good,-2,2
616,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval easter plan installation,bad,good,-2,2
617,turkish turk genoc turkey soviet armenia russian muslim today nazi ottoman serve population serdar argic,good,good,2,2
618,pres clinton business administration country congress stratus batf official decision marriage package secretary russia community,bad,good,-2,2
619,ford asking sensor homosexuality proof faith ohio wife homosexual belief daughter times woman oxygen boeing,bad,good,-2,2
620,population bullet arab israeli border village muslim thousand slaughter policy daughter wife authorities switzerland religious,good,good,2,2
621,atheist belief atheism religion existence truth ence keith universe christianity cannot mike strong accept argument,good,good,2,2
622,scsi controller fast interface speed bios transfer card jumper disk feature pope mode standard devices,bad,bad,-2,-2
627,israel israeli arab kill human attack land peace stop palestinian judge murder civilian death killing,good,good,2,2
629,moral keith animal morality livesey goal behavior school imply solntze caltech community murder natural talking,bad,good,-2,2
631,atheism atheist religion religious boot prof command symposium cycle switch bison everything check utrecht position,bad,good,-2,2
632,ground wire outlet wiring panel electrical neutral circuit connect current cable subject conductor usually hook,good,good,2,2
633,research design cost market technology project small development launch radio engineering institute quality center station,bad,good,-2,2
634,bill modem scott stratus batf distribution folks company fire serial compound special waco port speak,bad,good,-2,2
637,israel israeli kill arab country innocent murder peace civilian palestinian human trial soldier gaza killing,good,good,2,2
638,launch nasa mission satellite three maybe adam surface friend baseball probe week research moon propulsion,good,good,2,2
642,george vice thor fail informatik jake libertarian employer hamburg bony replace steveh bush steve spring,bad,bad,-2,-2
643,discussion vote newsgroup uiuc misc electric irvine others brent angry ever creation mike suggest else,bad,good,-2,2
647,south george island secret military ship british employer jake york nuclear bony rockefeller naval plan,bad,good,-2,2
648,internet research address center organization technology institute department national office conference computing australia technical contact,good,good,2,2
649,bill clinton fire koresh batf scott child compound stratus waco tear cult distribution agent watch,bad,good,-2,2
652,disk scsi memory tape error swap driver floppy adaptec controller cause aspi islam works directory,good,good,2,2
654,machine cwru comment xfree cleveland freenet math contact anonymous type report code robert looking card,bad,good,-2,2
655,launch commercial project cost market satellite contract money technology build next development million week venture,bad,good,-2,2
656,kill innocent civilian israel israeli murder soldier killing bombing guilty village trial stop lebanon ence,good,good,2,2
659,price board monitor port shipping slot cards sell asking sony package nubus apple adapter hello,bad,good,-2,2
660,berkeley court hate francisco anti charge jacket dangerous property leather museum legal california judge arens,bad,good,-2,2
661,player period season baseball boston pittsburgh dave score pitch brave pitcher third hitter pitching smith,good,bad,2,-2
664,weapon firearm police carry criminal self safety license handgun crime semi public officer auto kill,good,good,2,2
666,drug libertarian hold email graphics create free copy mark looking reading fulk getting curve choice,bad,good,-2,2
672,drug country land health jewish germany child research political nazi arab care policy german center,good,bad,2,-2
673,anonymous public private news crime server religion carry cview pretty bill internet paul congress conference,bad,good,-2,2
674,south island ship secret military rutgers nuclear british kaldis rockefeller begin naval easter plan newspaper,bad,good,-2,2
675,holland agent cult yesterday department tear compass douglas texas student staff miller tempest princeton colostate,bad,good,-2,2
678,price turbo tube cheer charge islamic rice movement monash fred consultant deal extra upenn beam,bad,bad,-2,-2
679,food ence study natural effects language animal rochester cause humans disease brain effect patient nothing,bad,good,-2,2
687,station cramer clayton tool uunet mine phone optilink option free module consent plot design service,bad,good,-2,2
690,window display server application motif screen color font client manager function resource code entry event,good,good,2,2
692,bible religion turkish church belief truth argument faith christ ence muslim greek word human moral,good,good,2,2
693,bible church christ truth faith love word lord paul catholic belief quote scripture father matthew,good,good,2,2
694,drug jeff rich money curious average dollar result thomas split curve fantasy extra crack reliable,bad,bad,-2,-2
698,health medical national cancer increase among report child research center april newsletter page fnal volume,good,good,2,2
