INPUT:wordset,INPUT:dataset_name,ASSIGNMENT:worker_id
bill clinton fire batf stratus scott compound waco distribution child company agent watch today warrant,20newsgroups,5
bill clinton fire batf stratus scott compound waco distribution modem company child today agent warrant,20newsgroups,5
bill clinton fire koresh batf scott child compound stratus waco tear cult distribution agent watch,20newsgroups,5
bill clinton modem batf stratus fire waco scott compound distribution company country warrant today agent,20newsgroups,5
bill clinton modem stratus batf fire waco scott compound company distribution country washington packet handheld,20newsgroups,5
bill distribution port modem serial stratus connect special packet several william rocket keywords interrupt baud,20newsgroups,5
bill distribution port modem serial stratus connect special several packet keywords william rocket interrupt baud,20newsgroups,5
bill fire koresh clinton scott child batf compound stratus waco cult tear agent burn today,20newsgroups,10
bill modem scott folks stratus batf distribution fire company compound special speak packet warrant today,20newsgroups,5
bill modem scott stratus batf distribution folks company fire serial compound special waco port speak,20newsgroups,5
bill modem stratus company batf scott serial distribution port fire packet waco folks compound special,20newsgroups,10
bill modem stratus scott batf company distribution serial folks fire port waco special compound packet,20newsgroups,5
bit almost especially type tiny remember learn interest require honestly class indian perhaps term second,amazon_food,3
bit almost type three especially two tiny remember learn second interest could fair require still,amazon_food,3
bit almost type three especially two tiny remember second learn could interest fair require still,amazon_food,3
bit almost type three two especially tiny remember learn second interest could fair require still,amazon_food,3
bit almost type two three especially tiny remember learn second interest could fair require still,amazon_food,3
bit cream bold extra tiny ice second remember three two blend type way people almost,amazon_food,3
bit cream extra bold ice tiny three second remember type two blend single people way,amazon_food,3
bit extra cream bold ice three tiny second type remember two single people way require,amazon_food,3
bit extra cream three bold ice type second tiny remember two single people honestly require,amazon_food,3
bit extra three cream bold type ice second tiny remember two single honestly require people,amazon_food,3
bit hot buying sauce serve per save cost cheaper red spicy pepper ounce pay subscribe,amazon_food,3
bit hot buying sauce serve per save cost cheaper red spicy pepper ounce subscribe heat,amazon_food,3
bit hot buying sauce serve per save cost cheaper red spicy pepper pay ounce subscribe,amazon_food,3
bit long roast half dark full away rich flavorful miss extremely person lover steep double,amazon_food,3
bit lot long roast half dark away full run rich flavorful miss ground person stay,amazon_food,3
bit roast dark full away long half rich flavorful miss extremely person lover ground steep,amazon_food,3
bit roast dark full away long rich half flavorful miss person extremely lover ground noodle,amazon_food,3
bit sauce regular serve per save hot red spicy pepper ounce subscribe heat option chili,amazon_food,3
bit type three extra second cream ice bold tiny remember single two honestly require mistake,amazon_food,3
bit work seem thing easy way quite vanilla expect recipe bread probably n't cream bowl,amazon_food,3
bit work seem thing way n't quite vanilla expect i'd probably recipe bread wish cream,amazon_food,3
bitter almond blue cocoa iced magnesium wait grey diamond earl beat rda bowel nutrient blood,amazon_food,3
bitter brew bold starbucks instant decaf strong via weak smooth mocha drinker peppermint magic yet,amazon_food,3
black white pick straight homosexual male rose sexual harris weaver johnson cooper partner hulman gold,20newsgroups,5
black white pick straight male rose homosexual harris nothing sexual johnson showing partner handling hulman,20newsgroups,5
black white pick straight male rose homosexual sexual johnson harris nothing partner handling hulman showing,20newsgroups,5
blend morning breakfast packet brew indiv mild wrap stevia ual convenient afternoon liqu ually pour,amazon_food,3
blend morning breakfast packet indiv mild wrap stevia ual liqu pour afternoon convenient ually brew,amazon_food,3
blend morning usually light brew breakfast packet mild indiv pour convenient wrap stevia brewing ual,amazon_food,3
body almond blue smooth cause magnesium diamond increase reminds blood peppermint nutrient bowel rda source,amazon_food,3
body dead town duke kill child mountain shot azeri azerbaijan soviet massacre road force azerbaijani,20newsgroups,5
body town dead duke kill mountain azeri azerbaijan soviet massacre child shot road azerbaijani force,20newsgroups,5
bone bubble rawh oat gum chewer miso slim china steel mushroom bulldog dubble chew groat,amazon_food,3
bone bubble rawh slim gum chewer steel mushroom miso noodle oat shrimp bulldog dubble reply,amazon_food,6
bone teeth difficult okay combination msg pea spent rawh produce what's glutamate monosodium europe potential,amazon_food,3
bottle delivery hazelnut cappuccino peach wine squeeze kit cost sparkle selection mio cola carbonate squirt,amazon_food,3
bottle delivery hazelnut peach wine squeeze kit sparkle cost selection mio cola carbonate squirt san,amazon_food,6
bottle excellent available everyone plastic delivery glass pleased lemon mint offer sample travel clear lime,amazon_food,3
bottle excellent available everyone plastic delivery glass pleased lemon mint offer sample travel clear seller,amazon_food,3
bottle excellent available everyone plastic delivery pleased glass lemon mint sample offer travel clear lime,amazon_food,3
bottle excellent available everyone plastic pleased delivery glass lemon mint offer sample travel clear lime,amazon_food,3
bottle excellent available plastic everyone pleased delivery glass lemon mint travel clear lime sample peach,amazon_food,3
bottle excellent available plastic everyone pleased delivery glass lemon offer mint sample travel clear lime,amazon_food,3
bottle excellent available plastic everyone pleased delivery glass offer lemon mint sample travel clear lime,amazon_food,3
bottle excellent available plastic everyone pleased delivery glass offer lemon mint sample travel clear refresh,amazon_food,3
bottle glass lemon delivery mint sale peach broken forward usually plastic offer prov half mio,amazon_food,3
bottle glass lemon delivery mint sale peach broken usually forward offer plastic half prov mio,amazon_food,3
bottle glass lemon delivery mint sale peach usually broken forward offer plastic half prov mio,amazon_food,3
bottle glass lemon delivery sale mint usually broken peach offer forward plastic half prov mio,amazon_food,3
