,INPUT:wordset,INPUT:model_id,INPUT:dataset_name,OUTPUT:quality,homogeneity,assessment
146,appreciate advance anybody info thank experience wonder hello suggestion greatly email looking able response edge,631bb01c9346c227774bb8d8,20newsgroups,"['good', 'rather_bad', 'rather_bad', 'bad', 'rather_bad']",0.6,-1
147,appreciate advance info anybody experience greatly motherboard thank suggestion eisa type setup test hello upgrade,631bad519346c227774bb4b5,20newsgroups,"['bad', 'rather_bad', 'bad', 'rather_bad', 'bad']",0.6,-2
148,appreciate advance info anybody greatly experience thank motherboard edge suggestion eisa hello cmos review seizure,631b942e52902711ae3fa23a,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
149,appreciate advance info anybody greatly thank experience edge hello motherboard suggestion able eisa wonder technology,631bac00f30064faf33e3065,20newsgroups,"['bad', 'rather_bad', 'good', 'rather_bad', 'bad']",0.4,-1
150,appreciate advance looking anybody info keyboard thank email hello greatly experience wonder thanx able peter,631b8a349a4c0179fe9f987b,20newsgroups,"['rather_bad', 'good', 'bad', 'good', 'rather_bad']",0.4,0
151,appreciate anybody advance wonder info experience thank email suggestion hello greatly able advice edge thanx,631bab18a79807f67e840776,20newsgroups,"['bad', 'good', 'rather_bad', 'good', 'good']",0.6,2
152,appreciate anybody advance wonder info experience thank suggestion hello greatly email advice edge able thanx,631baba376e0a0a23e8e35f9,20newsgroups,"['bad', 'rather_good', 'rather_good', 'bad', 'bad']",0.6,-2
153,appreciate card israeli israel kill send drug wrong money attack cause phone land company thought,631ba21e6d9890a069a960b2,20newsgroups,"['bad', 'bad', 'rather_bad', 'rather_bad', 'rather_bad']",0.6,-1
154,appreciate email anybody advance experience info thank wonder suggestion send hello greatly response recently advice,631bb4fb174d83c12d0f4ee3,20newsgroups,"['good', 'bad', 'rather_bad', 'rather_good', 'rather_bad']",0.4,-1
155,appreciate email anybody advance experience info thank wonder suggestion send hello greatly response recently advice,631bb68f939bfaaca56037dd,20newsgroups,"['good', 'rather_bad', 'good', 'bad', 'bad', 'bad', 'good', 'bad', 'rather_bad', 'bad', 'bad', 'bad', 'bad', 'rather_good', 'good', 'bad', 'rather_good', 'good', 'bad', 'rather_bad', 'bad', 'good', 'rather_bad', 'rather_bad', 'good', 'bad', 'bad', 'rather_bad', 'rather_bad', 'good', 'bad', 'rather_bad', 'good', 'rather_bad', 'bad', 'good', 'rather_bad', 'rather_bad', 'rather_bad', 'bad', 'rather_good', 'rather_bad', 'bad', 'good', 'bad', 'bad', 'bad', 'good', 'bad', 'good', 'good', 'bad', 'rather_good', 'good', 'bad', 'rather_good', 'good', 'good', 'bad', 'bad', 'good', 'rather_bad', 'bad', 'good', 'bad', 'rather_bad', 'rather_good', 'good', 'rather_good', 'bad', 'bad', 'good', 'good', 'good', 'bad', 'bad', 'bad', 'good', 'bad', 'bad', 'bad', 'good', 'rather_good', 'rather_good', 'good', 'bad']",0.4,-2
156,appreciate info error motherboard anybody advance keyboard graphics access upgrade internet test experience type hardware,631ba1dba6fa8975eb579abd,20newsgroups,"['bad', 'rather_good', 'good', 'good', 'good']",0.6,2
157,appreciate info keyboard advance anybody greatly motherboard access error upgrade experience test thank setup graphics,631bb90dc4040a0e0e0c272b,20newsgroups,"['bad', 'rather_bad', 'rather_good', 'rather_good', 'bad']",0.4,0
158,appreciate info keyboard error advance motherboard anybody access upgrade graphics test greatly internet experience type,631b8d7f23e8da342a220b2c,20newsgroups,"['good', 'good', 'good', 'rather_bad', 'rather_good']",0.6,2
159,appreciate info motherboard advance anybody experience eisa test setup seizure greatly upgrade access cmos edge,631ba4b8cda35d28419fe92f,20newsgroups,"['bad', 'bad', 'bad', 'rather_good', 'bad']",0.8,-2
160,appreciate info motherboard advance anybody experience test eisa setup seizure upgrade access greatly cmos edge,631b963d60e7802f72e1ded0,20newsgroups,"['bad', 'good', 'bad', 'bad', 'bad']",0.8,-2
161,april canada buffalo roger maynard area spring pilot star wings ontario astronaut cand nasa always,631ba5136d9890a069a96392,20newsgroups,"['bad', 'bad', 'bad', 'rather_bad', 'rather_bad']",0.6,-2
162,april canada buffalo roger spring ontario area maynard pilot wings astronaut cand nasa star aircraft,631babf6e8f8f2cd1cfaddbb,20newsgroups,"['good', 'bad', 'bad', 'bad', 'rather_bad']",0.6,-2
163,april nasa star canada bike score always goal maynard area player hockey wings center white,631bb32332591f66b7e678c5,20newsgroups,"['rather_bad', 'rather_bad', 'bad', 'bad', 'bad']",0.6,-2
164,arab israeli israel policy thousand none border mass bullet citizen trial prison switzerland religious building,631bb01c9346c227774bb8d8,20newsgroups,"['rather_bad', 'good', 'good', 'good', 'bad']",0.6,2
165,arab israeli policy tape jewish research population border israel associate center intelligence bullet georgia recognize,631bb763bd3239d091dd9e39,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'good']",0.8,-2
166,arab israeli tape population policy border village research bullet child occupy associate muslim israel jewish,631bb75e9bf9fbe525bc5630,20newsgroups,"['bad', 'bad', 'rather_good', 'rather_good', 'rather_good']",0.6,1
167,argument colorado conclusion fallacy music japanese form letter therefore motorcycle flame authority occur denizen onur,631b96c443fb92a9d14374b7,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'rather_bad']",0.8,-2
168,argument colorado conclusion music fallacy letter form flame japanese motorcycle therefore occur denizen onur yalcin,631bac00f30064faf33e3065,20newsgroups,"['rather_bad', 'bad', 'bad', 'bad', 'rather_bad']",0.6,-2
169,argument colorado conclusion music fallacy letter form japanese flame motorcycle therefore authority occur denizen onur,631b942e52902711ae3fa23a,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'rather_bad']",0.8,-2
170,argument colorado conclusion music letter fallacy flame form motorcycle therefore japanese bruce denizen occur onur,631ba4ee31be382c45bf3734,20newsgroups,"['bad', 'rather_bad', 'bad', 'rather_bad', 'bad']",0.6,-2
171,argument colorado conclusion music letter fallacy flame form motorcycle therefore japanese bruce denizen occur onur,631bb8282d85fb2da960a6a5,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
172,argument colorado conclusion music letter fallacy form flame japanese motorcycle therefore occur denizen onur yalcin,631b88c832b90885873f8d96,20newsgroups,"['bad', 'bad', 'rather_good', 'rather_bad', 'bad']",0.6,-2
173,argument colorado music letter conclusion fallacy flame form therefore motorcycle japanese bruce denizen occur onur,631b992927e1a64b30541a0c,20newsgroups,"['rather_bad', 'rather_bad', 'good', 'bad', 'rather_bad']",0.6,-1
174,argument conclusion cause religion bible fallacy accept therefore sense christianity form experience statement others cannot,631ba26a9d15fbc6aae2089a,20newsgroups,"['rather_bad', 'rather_bad', 'rather_bad', 'bad', 'bad']",0.6,-1
175,argument conclusion child fallacy onur yalcin history weaver frank agree colorado music taking everyone authority,631b96bea5a57837b841b5d1,20newsgroups,"['bad', 'bad', 'bad', 'rather_bad', 'rather_bad']",0.6,-2
176,argument conclusion colorado fallacy music japanese form weaver authority occur onur yalcin therefore logic letter,631ba4b8cda35d28419fe92f,20newsgroups,"['bad', 'rather_bad', 'bad', 'rather_bad', 'bad']",0.6,-2
177,argument conclusion statement therefore cause sense accept form christianity fallacy cannot experience bible others argue,631bb6bb19a5c21ffa457918,20newsgroups,"['rather_bad', 'bad', 'good', 'good', 'good']",0.6,2
178,argument conclusion statement therefore sense accept cause form cannot fallacy christianity experience bible false argue,631babf6e8f8f2cd1cfaddbb,20newsgroups,"['rather_good', 'bad', 'rather_bad', 'good', 'bad']",0.4,-2
179,argument ence moral keith human saying imply definition caltech conclusion morality statement wrong murder assume,631b8a349a4c0179fe9f987b,20newsgroups,"['bad', 'bad', 'rather_good', 'good', 'good']",0.4,0
180,argument ence moral keith human saying statement imply conclusion morality definition wrong caltech assume nature,631bb21d963148fe573f184d,20newsgroups,"['good', 'rather_bad', 'rather_bad', 'bad', 'bad']",0.4,-1
181,argument ence moral keith human saying statement imply conclusion morality definition wrong caltech assume nature,631bb6faa5a57837b841d979,20newsgroups,"['bad', 'good', 'bad', 'rather_good', 'good']",0.4,0
182,argument ence moral keith human statement saying imply caltech conclusion definition morality wrong rule discussion,631bb9a503546430aed1831e,20newsgroups,"['bad', 'rather_bad', 'bad', 'rather_good', 'rather_bad']",0.4,-1
183,argument moral ence keith human imply saying statement caltech conclusion definition morality therefore rule wrong,631bbbf8c8e7ef028f55e32d,20newsgroups,"['good', 'rather_good', 'good', 'rather_bad', 'rather_bad']",0.4,0
184,argument moral ence keith imply conclusion caltech definition saying human statement therefore morality discussion whether,631b8e0779ac792348a7d3ff,20newsgroups,"['rather_bad', 'bad', 'rather_bad', 'rather_bad', 'bad']",0.6,-1
185,argument moral ence keith statement human imply saying caltech conclusion definition therefore morality discussion rule,631bac5203546430aed17431,20newsgroups,"['bad', 'bad', 'bad', 'good', 'bad']",0.8,-2
186,argument moral ence keith statement human saying imply caltech conclusion definition morality wrong rule discussion,631b99e3939bfaaca56015d8,20newsgroups,"['rather_good', 'bad', 'good', 'bad', 'good']",0.4,0
187,argument moral keith ence conclusion imply definition whether discussion saying livesey therefore morality sense rule,631bb75e9bf9fbe525bc5630,20newsgroups,"['rather_good', 'bad', 'good', 'good', 'bad']",0.4,0
188,argument moral keith ence conclusion imply definition whether discussion saying livesey therefore morality sense rule,631bb90dc4040a0e0e0c272b,20newsgroups,"['good', 'good', 'rather_good', 'rather_good', 'bad']",0.4,1
189,argument moral keith ence conclusion imply definition whether discussion saying therefore morality livesey statement sense,631bba02d09411a0f20cd65a,20newsgroups,"['rather_good', 'bad', 'rather_bad', 'good', 'rather_bad']",0.4,-1
190,argument sense cannot statement conclusion therefore form assume logic position ence understanding imply fallacy argue,631bb68f939bfaaca56037dd,20newsgroups,"['good', 'rather_good', 'good', 'good', 'rather_bad']",0.6,2
191,argument sense cannot statement conclusion therefore form assume position logic ence understanding imply fallacy argue,631bb4fb174d83c12d0f4ee3,20newsgroups,"['good', 'rather_bad', 'good', 'rather_good', 'good']",0.6,2
192,argument sense cannot statement conclusion therefore form assume position logic ence understanding imply fallacy argue,631bb830cda35d2841a002ce,20newsgroups,"['rather_bad', 'bad', 'bad', 'bad', 'rather_bad']",0.6,-2
193,argument sense cannot statement conclusion therefore form assume position understanding logic suggest imply accept ence,631bbb9a27e1a64b30544213,20newsgroups,"['bad', 'good', 'rather_bad', 'rather_bad', 'good']",0.4,0
194,arrive second gum hope date online however original past finish last today stale broken shipment,632612deea431d67984bb9f7,amazon_food,"['rather_good', 'rather_bad', 'good']",0.3,0
195,arrive second gum hope date online however original past finish last today stale broken shipment,632614f52b0d3dba50171c10,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
196,arrive second gum hope date online however original past last finish today stale broken shipment,632610f2a343b1e9a1c57875,amazon_food,"['bad', 'rather_good', 'bad']",0.7,-2
197,arrive second gum hope date online original past stale shipment today finish however dec expiration,63260fd4a8b5d8f51041a113,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
198,arrive second gum hope online date original past already soon finish today broken stale plan,63230ea5d0e066f2a500597d,amazon_food,"['bad', 'good', 'bad']",0.7,-2
199,atheism atheist religion religious belief faith command monitor following check email switch send boot message,631b8695d3d80d9e966fc899,20newsgroups,"['bad', 'bad', 'good', 'rather_bad', 'bad']",0.6,-2
200,atheism atheist religion religious boot prof command symposium cycle switch bison everything check utrecht position,631bb32332591f66b7e678c5,20newsgroups,"['good', 'rather_bad', 'bad', 'good', 'bad']",0.4,0
201,atheism atheist religion religious boot prof command symposium cycle switch bison everything check utrecht position,631bb32427e1a64b30543798,20newsgroups,"['rather_bad', 'rather_good', 'rather_bad', 'rather_bad', 'rather_bad']",0.8,-1
202,atheist atheism religion religious belief faith command theist strong saturn position universe following cause response,631ba1dba6fa8975eb579abd,20newsgroups,"['rather_bad', 'rather_good', 'rather_good', 'good', 'bad']",0.4,1
203,atheist belief atheism existence faith ence religion universe religious theist cannot strong assume assumption prove,631ba5136d9890a069a96392,20newsgroups,"['rather_bad', 'bad', 'good', 'good', 'good']",0.6,2
204,atheist belief atheism existence faith ence religion universe religious theist strong assume assumption cannot prove,631ba91879ac792348a7f218,20newsgroups,"['rather_good', 'good', 'rather_good', 'good', 'good']",0.6,2
205,atheist belief atheism existence faith ence religion universe religious theist strong cannot assume assumption prove,631babf6e8f8f2cd1cfaddbb,20newsgroups,"['good', 'good', 'good', 'rather_good', 'good']",0.8,2
206,atheist belief atheism religion existence truth ence keith universe christianity cannot mike strong accept argument,631b96bea5a57837b841b5d1,20newsgroups,"['good', 'bad', 'good', 'good', 'good']",0.8,2
207,atheist belief religion atheism existence christianity ence faith cannot truth universe argument accept keith strong,631ba42f27e1a64b305426cf,20newsgroups,"['good', 'good', 'good', 'rather_good', 'good']",0.8,2
208,atheist religion atheism religious belief faith theist strong command universe position saturn cause response following,631b8d7f23e8da342a220b2c,20newsgroups,"['rather_good', 'rather_bad', 'good', 'good', 'good']",0.6,2
209,atheist religion atheism religious command faith boot switch prof everything following symposium send cycle message,631b96bea5a57837b841b5d1,20newsgroups,"['good', 'rather_bad', 'good', 'bad', 'good', 'bad', 'rather_bad', 'good', 'rather_good', 'rather_good', 'good', 'good', 'good', 'good', 'bad', 'good', 'good', 'rather_bad', 'good', 'good', 'rather_good', 'rather_bad', 'bad', 'good', 'rather_good', 'good', 'rather_good', 'good', 'bad', 'bad', 'bad', 'bad', 'bad', 'bad', 'good', 'rather_good', 'good', 'good', 'rather_good', 'good', 'rather_bad', 'good', 'good', 'rather_good', 'rather_good', 'good', 'rather_good', 'rather_bad', 'rather_good', 'bad', 'rather_bad', 'bad', 'rather_bad', 'bad', 'rather_good', 'good', 'rather_good', 'good', 'rather_bad', 'good', 'good', 'rather_bad', 'rather_bad', 'bad', 'good', 'rather_bad', 'rather_good']",0.4,2
210,attack lebanese muslim hernlem israeli left troops peace fire away quite stop religion israel especially,631b96bea5a57837b841b5d1,20newsgroups,"['good', 'good', 'good', 'good', 'good', 'bad', 'good', 'bad', 'good', 'rather_good', 'good', 'good', 'bad', 'good', 'rather_good', 'bad', 'good', 'good', 'good', 'good', 'rather_bad', 'rather_good', 'rather_bad', 'rather_bad', 'rather_good', 'rather_good', 'rather_good', 'good', 'good', 'rather_good', 'good', 'good', 'rather_good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'rather_good', 'rather_bad', 'good', 'good', 'good', 'bad', 'bad', 'good', 'rather_bad', 'good', 'rather_bad', 'rather_good', 'good', 'good', 'good', 'rather_good', 'good', 'good', 'good', 'good', 'good', 'rather_bad', 'rather_good', 'bad', 'good', 'good', 'good', 'rather_bad', 'good', 'good', 'good', 'bad', 'bad', 'good', 'rather_good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'good', 'bad', 'good', 'good', 'rather_bad']",0.6,2
